Time,Data,Method,Lower_Bound,Upper_Bound
8309,0.0072813747,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8310,0.0050761946,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8311,0.0179029796,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8312,0.0178232174,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8313,0.0066681183,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8314,0.0053733992,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8315,0.017986143,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8316,0.0065426673,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8317,-0.0075702197,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8318,0.006354419,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8319,0.0058742189,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8320,0.0061144787,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8321,0.0058514606,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8322,0.0060587684,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8323,0.0050132568,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8324,0.0191862043,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8325,0.0057979594,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8326,0.0061440491,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8327,0.0057899207,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8328,0.0064267074,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8329,0.0193250664,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8330,0.0054733329,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8331,0.0055897781,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8332,0.0059086117,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8333,0.0054376405,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8334,0.0055044396,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8335,0.0057588974,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8336,0.0055569271,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8337,0.0054212622,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8338,0.0054869829,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8339,0.0051600887,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8340,0.0056879204,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8341,0.0054170713,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8342,-0.0057394332,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8343,-0.0059934431,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8344,-0.0059833415,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8345,0.0061441599,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8346,0.0062091788,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8347,-0.0059285485,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8348,0.005863626,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8349,-0.0061567258,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8350,-0.0056645731,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8351,-0.0059530865,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8352,-0.0058593908,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8353,-0.005839705,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8354,-0.0060098153,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8355,-0.005920643,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8356,-0.0057778312,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8357,-0.0054701567,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8358,-0.0057660588,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8359,-0.0058665136,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8360,-0.0061782869,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8361,-0.0060002771,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8362,-0.0058882921,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8363,-0.0057393466,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8364,-0.0057923268,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8365,-0.0059092743,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8366,-0.0060185576,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8367,0.0061582639,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8368,0.0065234862,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8369,0.0061776368,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8370,0.0155212814,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8371,0.015472726,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8372,0.0056113251,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8373,-0.0056353966,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8374,0.0150222369,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8375,0.014661761,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8376,0.0064646765,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8377,0.0062402822,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8378,0.0062840204,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8379,0.0137299383,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8380,0.0151435854,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8381,0.0139590669,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8382,0.0138029233,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8383,0.0136465076,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8384,0.0132748066,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8385,0.01242813,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8386,0.0124411341,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8387,0.0113756722,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8388,0.0024637363,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8389,0.0025730685,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8390,0.0044432944,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8391,0.0044471258,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8392,0.0048197848,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8395,0.0045246426,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8396,0.0041425144,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8397,0.0045991098,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8398,0.0033127274,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8399,0.0027049833,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8400,0.0030452879,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8401,0.0031832412,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8404,-0.0041474965,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8406,0.0028095732,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8412,0.0017120158,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8413,0.0023929039,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8414,0.0021662924,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8415,0.0021693611,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8416,0.0018922539,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8417,0.0019022281,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8418,0.0017765581,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
8419,0.0012885552,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
17106,0.0013792039,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
17107,0.0017443215,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
17108,0.0018187143,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
17109,0.0017522436,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
17110,0.0018369904,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
17111,0.0011685578,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
17150,0.0013379983,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
17151,0.0013561966,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
17152,0.0011813375,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
17233,0.0012181668,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
17234,0.0018496086,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
17235,0.0024771693,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
17236,0.0023685994,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
17237,0.0021479032,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
17238,0.0015038251,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
17384,0.0014124232,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
17385,0.001506209,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
17386,0.0015187521,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
18033,-0.002440514,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
18034,-0.0026986361,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
18035,-0.0026772136,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
18036,-0.002495514,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
18037,-0.0023184319,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
18119,0.0012868979,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
18680,0.0015039508,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
18681,0.00127933,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
19491,0.0016107898,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
19492,0.001396317,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
19493,0.0012537489,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
21285,0.0012222537,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
23510,0.0016447302,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
23511,0.0019836151,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
23512,0.0018882874,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
23513,0.0016942256,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
23720,0.0012262221,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
28247,0.0011971573,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
28354,0.0011583485,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
28415,0.0012505817,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
28434,0.0012776391,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
28435,0.0016278657,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
28436,0.0021139646,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
28437,0.0014878603,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
28442,0.0013081828,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
28443,0.0011897781,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
28444,0.0012075881,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
28449,0.0013317196,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
28450,0.0014482451,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
28515,0.0011592192,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
28516,0.0016365036,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
28517,0.0018866558,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
28518,0.0014465359,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
30315,0.0012712673,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
30336,0.0022279846,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
30337,0.0022396261,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
30338,0.0018436898,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
31860,0.0014417553,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
31861,0.001736045,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
31862,0.0013816805,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
32702,0.0012835989,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
32703,0.0014586725,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
32704,0.0014162072,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
32705,0.0014582737,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
32706,0.0013254537,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
32992,0.0011945609,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
32993,0.0011527264,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
32994,0.0011618547,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
35755,0.0017296647,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
35756,0.0015182737,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
35757,0.0011892247,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
35869,0.0012591842,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
35879,0.0012717138,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
35880,0.0013752257,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
35911,0.0012596949,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
35912,0.0013379214,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
35918,0.0013547328,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
35919,0.0014104521,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
35920,0.0012446594,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
36975,-0.0029090042,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
36976,-0.003388044,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
36977,-0.003016867,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
36978,-0.0030831753,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
36979,-0.0032129327,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
36980,-0.0029600961,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
36981,-0.0029283885,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
36982,-0.0032713925,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
36983,-0.0038637649,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
36984,-0.0046844459,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
36985,-0.0070552188,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
36986,-0.0053503448,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
36987,-0.0093853911,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
36988,-0.0100690415,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
36989,-0.0101719722,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
36990,-0.0094530927,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
36991,-0.0092645846,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
36992,-0.0091779605,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
36993,-0.0092808753,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
36994,-0.0085970629,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
36995,-0.0106128603,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
36996,-0.0097756777,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
36997,-0.0098459721,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
36998,-0.0095194029,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
36999,-0.0094899926,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37000,-0.0087814881,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37001,-0.0062869084,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37002,-0.0080030356,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37003,-0.0117822401,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37004,-0.0119348289,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37005,-0.0120629529,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37006,-0.0121200178,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37007,-0.0117913997,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37008,-0.0113299079,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37009,-0.0109638264,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37010,-0.0117810341,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37011,-0.0106761716,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37012,-0.1091146544,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37014,-0.0033622887,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37024,-0.0031548662,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37025,-0.003685863,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37026,-0.0038198284,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37027,-0.0049280883,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37028,-0.0060667805,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37029,-0.0066998731,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37030,-0.0069208136,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37031,-0.0077322936,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37032,-0.0086320564,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37033,-0.0090928935,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37034,-0.0089462539,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37035,-0.0080967415,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37036,-0.0105436193,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37037,-0.0094196377,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37038,-0.0078539215,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37039,-0.0097031537,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37040,-0.0096353032,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37041,-0.0104860794,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37042,-0.0113563892,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37043,-0.0117412936,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37044,-0.0114680342,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37045,-0.0111593781,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37046,-0.011674135,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37047,-0.0107647292,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37048,-0.0105279544,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37049,-0.0102937566,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37050,-0.0105074365,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37051,-0.0097557912,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37052,-0.0097726993,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37053,-0.007970063,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37054,-0.0053482973,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37057,-0.0031392719,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37058,-0.0022979712,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37070,-0.0024239363,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37071,-0.0027682199,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37072,-0.0031986432,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37073,-0.003756565,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37074,-0.0040955893,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37075,-0.0044240006,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37076,-0.0049095107,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37077,-0.0071186898,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37078,-0.0080722319,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37079,-0.0087808995,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37080,-0.0057525784,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37081,-0.0056283707,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37082,-0.0096029351,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37083,-0.0105635477,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37084,-0.0075312098,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37085,-0.0093929172,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37086,-0.0099377912,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37087,-0.0098989233,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37088,-0.010202012,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37089,-0.0104857953,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37090,-0.0108098863,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37091,-0.0107815899,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37092,-0.0103089595,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37093,-0.0074184346,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37094,-0.0054771705,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37095,-0.0023357794,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37102,-0.0024925859,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
37103,-0.0025157919,IQR_1.5,-0.0022874022374999997,0.0011521420624999998
